"Model","Terminal_year","Year","Quantity","Value"
"Year_2015",2015,1964,"Spawning biomass",1373.0041432592
"Year_2015",2015,1965,"Spawning biomass",1400.79021676261
"Year_2015",2015,1966,"Spawning biomass",1422.85694690074
"Year_2015",2015,1967,"Spawning biomass",1533.23832611195
"Year_2015",2015,1968,"Spawning biomass",1699.90532077753
"Year_2015",2015,1969,"Spawning biomass",1922.46443213324
"Year_2015",2015,1970,"Spawning biomass",2032.05589848686
"Year_2015",2015,1971,"Spawning biomass",2142.90176132608
"Year_2015",2015,1972,"Spawning biomass",2002.08421534948
"Year_2015",2015,1973,"Spawning biomass",1719.95734374513
"Year_2015",2015,1974,"Spawning biomass",1315.37446058296
"Year_2015",2015,1975,"Spawning biomass",1220.08891798072
"Year_2015",2015,1976,"Spawning biomass",1134.81299355851
"Year_2015",2015,1977,"Spawning biomass",1313.99600401476
"Year_2015",2015,1978,"Spawning biomass",1161.47542048202
"Year_2015",2015,1979,"Spawning biomass",1066.6352431993
"Year_2015",2015,1980,"Spawning biomass",1265.3905653521
"Year_2015",2015,1981,"Spawning biomass",1949.28687518992
"Year_2015",2015,1982,"Spawning biomass",2728.77716440095
"Year_2015",2015,1983,"Spawning biomass",3684.15012852115
"Year_2015",2015,1984,"Spawning biomass",3830.09023066683
"Year_2015",2015,1985,"Spawning biomass",4349.81428587814
"Year_2015",2015,1986,"Spawning biomass",4205.74499616929
"Year_2015",2015,1987,"Spawning biomass",4192.71167875051
"Year_2015",2015,1988,"Spawning biomass",3922.86421816786
"Year_2015",2015,1989,"Spawning biomass",3378.83677461031
"Year_2015",2015,1990,"Spawning biomass",2854.91026340173
"Year_2015",2015,1991,"Spawning biomass",2295.71307586313
"Year_2015",2015,1992,"Spawning biomass",2173.18321142101
"Year_2015",2015,1993,"Spawning biomass",2845.21086280039
"Year_2015",2015,1994,"Spawning biomass",3308.17057357293
"Year_2015",2015,1995,"Spawning biomass",3539.99934822817
"Year_2015",2015,1996,"Spawning biomass",3478.63209856855
"Year_2015",2015,1997,"Spawning biomass",3383.48405430012
"Year_2015",2015,1998,"Spawning biomass",2876.18769187679
"Year_2015",2015,1999,"Spawning biomass",2996.78569658272
"Year_2015",2015,2000,"Spawning biomass",2883.07260066844
"Year_2015",2015,2001,"Spawning biomass",2921.6509704878
"Year_2015",2015,2002,"Spawning biomass",2714.95736266675
"Year_2015",2015,2003,"Spawning biomass",2739.07799832249
"Year_2015",2015,2004,"Spawning biomass",3027.79855295705
"Year_2015",2015,2005,"Spawning biomass",2662.60636500824
"Year_2015",2015,2006,"Spawning biomass",2432.76524176048
"Year_2015",2015,2007,"Spawning biomass",1994.76496683473
"Year_2015",2015,2008,"Spawning biomass",1525.58376305437
"Year_2015",2015,2009,"Spawning biomass",1614.87200009702
"Year_2015",2015,2010,"Spawning biomass",1651.20314836293
"Year_2015",2015,2011,"Spawning biomass",2005.29794847966
"Year_2015",2015,2012,"Spawning biomass",2364.49276308789
"Year_2015",2015,2013,"Spawning biomass",2503.39240282377
"Year_2015",2015,2014,"Spawning biomass",2975.57520181365
"Year_2015",2015,2015,"Spawning biomass",35549.531613507
"Year_2015",2015,1964,"Total biomass",4912.94392923475
"Year_2015",2015,1965,"Total biomass",5286.94225147339
"Year_2015",2015,1966,"Total biomass",5504.7952416288
"Year_2015",2015,1967,"Total biomass",6244.42660447484
"Year_2015",2015,1968,"Total biomass",6891.13662272202
"Year_2015",2015,1969,"Total biomass",7473.02310000516
"Year_2015",2015,1970,"Total biomass",8172.81207655672
"Year_2015",2015,1971,"Total biomass",8095.26267431124
"Year_2015",2015,1972,"Total biomass",7350.45005007862
"Year_2015",2015,1973,"Total biomass",6588.80167530804
"Year_2015",2015,1974,"Total biomass",5542.25707842078
"Year_2015",2015,1975,"Total biomass",4755.74926687885
"Year_2015",2015,1976,"Total biomass",4333.78844666802
"Year_2015",2015,1977,"Total biomass",4051.35223468955
"Year_2015",2015,1978,"Total biomass",4318.83795631262
"Year_2015",2015,1979,"Total biomass",5570.38646341408
"Year_2015",2015,1980,"Total biomass",6367.06648497803
"Year_2015",2015,1981,"Total biomass",7954.90745023634
"Year_2015",2015,1982,"Total biomass",9618.86220927822
"Year_2015",2015,1983,"Total biomass",11000.5997198901
"Year_2015",2015,1984,"Total biomass",10707.4256992939
"Year_2015",2015,1985,"Total biomass",12549.581678726
"Year_2015",2015,1986,"Total biomass",11317.1409121893
"Year_2015",2015,1987,"Total biomass",10806.9133106523
"Year_2015",2015,1988,"Total biomass",9705.03105274981
"Year_2015",2015,1989,"Total biomass",8246.42895811333
"Year_2015",2015,1990,"Total biomass",7858.15224348885
"Year_2015",2015,1991,"Total biomass",8942.38818188702
"Year_2015",2015,1992,"Total biomass",9843.73633804898
"Year_2015",2015,1993,"Total biomass",10445.6344874284
"Year_2015",2015,1994,"Total biomass",10645.1834012377
"Year_2015",2015,1995,"Total biomass",8903.78280172476
"Year_2015",2015,1996,"Total biomass",9300.10135231892
"Year_2015",2015,1997,"Total biomass",8685.26382771672
"Year_2015",2015,1998,"Total biomass",8842.53381206594
"Year_2015",2015,1999,"Total biomass",8905.34920391219
"Year_2015",2015,2000,"Total biomass",9225.02388631988
"Year_2015",2015,2001,"Total biomass",9082.91945047738
"Year_2015",2015,2002,"Total biomass",9524.85161268992
"Year_2015",2015,2003,"Total biomass",10809.0392106042
"Year_2015",2015,2004,"Total biomass",9982.29824267425
"Year_2015",2015,2005,"Total biomass",8227.69499930452
"Year_2015",2015,2006,"Total biomass",6938.42851508155
"Year_2015",2015,2007,"Total biomass",6346.04133994134
"Year_2015",2015,2008,"Total biomass",5017.69014879728
"Year_2015",2015,2009,"Total biomass",5963.3115628238
"Year_2015",2015,2010,"Total biomass",7736.35812315175
"Year_2015",2015,2011,"Total biomass",8287.95844648536
"Year_2015",2015,2012,"Total biomass",8089.13663954202
"Year_2015",2015,2013,"Total biomass",47582.5968256016
"Year_2015",2015,2014,"Total biomass",130084.808455972
"Year_2015",2015,2015,"Total biomass",236128.43841958
"Year_2015",2015,1964,"Age-1 recruitment",5798.92503366398
"Year_2015",2015,1965,"Age-1 recruitment",23667.2710753353
"Year_2015",2015,1966,"Age-1 recruitment",15992.5980197656
"Year_2015",2015,1967,"Age-1 recruitment",27324.4585053294
"Year_2015",2015,1968,"Age-1 recruitment",22518.1507878254
"Year_2015",2015,1969,"Age-1 recruitment",26317.5358172032
"Year_2015",2015,1970,"Age-1 recruitment",23370.4746418164
"Year_2015",2015,1971,"Age-1 recruitment",13679.671952052
"Year_2015",2015,1972,"Age-1 recruitment",10942.4561183636
"Year_2015",2015,1973,"Age-1 recruitment",26598.7460473163
"Year_2015",2015,1974,"Age-1 recruitment",19170.9903733003
"Year_2015",2015,1975,"Age-1 recruitment",16327.3768760347
"Year_2015",2015,1976,"Age-1 recruitment",12864.7993751965
"Year_2015",2015,1977,"Age-1 recruitment",13951.2795586347
"Year_2015",2015,1978,"Age-1 recruitment",26643.6040440768
"Year_2015",2015,1979,"Age-1 recruitment",63994.253707755
"Year_2015",2015,1980,"Age-1 recruitment",30753.7041151685
"Year_2015",2015,1981,"Age-1 recruitment",35025.7926908916
"Year_2015",2015,1982,"Age-1 recruitment",18881.9385799553
"Year_2015",2015,1983,"Age-1 recruitment",51502.3953375813
"Year_2015",2015,1984,"Age-1 recruitment",14024.6634570289
"Year_2015",2015,1985,"Age-1 recruitment",32033.174990718
"Year_2015",2015,1986,"Age-1 recruitment",12458.9809316064
"Year_2015",2015,1987,"Age-1 recruitment",7137.10239031441
"Year_2015",2015,1988,"Age-1 recruitment",5561.34853000288
"Year_2015",2015,1989,"Age-1 recruitment",11767.8139281098
"Year_2015",2015,1990,"Age-1 recruitment",50352.6262695414
"Year_2015",2015,1991,"Age-1 recruitment",27331.8722712929
"Year_2015",2015,1992,"Age-1 recruitment",23639.136348152
"Year_2015",2015,1993,"Age-1 recruitment",46098.774980658
"Year_2015",2015,1994,"Age-1 recruitment",15854.889938133
"Year_2015",2015,1995,"Age-1 recruitment",11122.080211485
"Year_2015",2015,1996,"Age-1 recruitment",22622.8687374215
"Year_2015",2015,1997,"Age-1 recruitment",30289.02556606
"Year_2015",2015,1998,"Age-1 recruitment",14927.9261705361
"Year_2015",2015,1999,"Age-1 recruitment",16177.7955502297
"Year_2015",2015,2000,"Age-1 recruitment",24705.0683570741
"Year_2015",2015,2001,"Age-1 recruitment",34489.8963901429
"Year_2015",2015,2002,"Age-1 recruitment",23000.9996837637
"Year_2015",2015,2003,"Age-1 recruitment",14380.545505112
"Year_2015",2015,2004,"Age-1 recruitment",6528.48911832094
"Year_2015",2015,2005,"Age-1 recruitment",4622.59548800196
"Year_2015",2015,2006,"Age-1 recruitment",11481.132957997
"Year_2015",2015,2007,"Age-1 recruitment",25342.6868074392
"Year_2015",2015,2008,"Age-1 recruitment",13250.140965266
"Year_2015",2015,2009,"Age-1 recruitment",47830.951744236
"Year_2015",2015,2010,"Age-1 recruitment",17435.1847569152
"Year_2015",2015,2011,"Age-1 recruitment",5641.78080418513
"Year_2015",2015,2012,"Age-1 recruitment",10054.5159061935
"Year_2015",2015,2013,"Age-1 recruitment",2618458.50102237
"Year_2015",2015,2014,"Age-1 recruitment",158057.30710946
"Year_2015",2015,2015,"Age-1 recruitment",36956.8957032755
"Year_2015",2015,1964,"Fishing mortality",0.0519564146785998
"Year_2015",2015,1965,"Fishing mortality",0.0640360508487269
"Year_2015",2015,1966,"Fishing mortality",0.0678075244389283
"Year_2015",2015,1967,"Fishing mortality",0.128263000028074
"Year_2015",2015,1968,"Fishing mortality",0.13689349671189
"Year_2015",2015,1969,"Fishing mortality",0.146135875235231
"Year_2015",2015,1970,"Fishing mortality",0.211653931414568
"Year_2015",2015,1971,"Fishing mortality",0.301837066439576
"Year_2015",2015,1972,"Fishing mortality",0.344409982022493
"Year_2015",2015,1973,"Fishing mortality",0.396985469552853
"Year_2015",2015,1974,"Fishing mortality",0.43192641261119
"Year_2015",2015,1975,"Fishing mortality",0.364399126161974
"Year_2015",2015,1976,"Fishing mortality",0.337490130197206
"Year_2015",2015,1977,"Fishing mortality",0.316844530734934
"Year_2015",2015,1978,"Fishing mortality",0.355498962013069
"Year_2015",2015,1979,"Fishing mortality",0.371175664329662
"Year_2015",2015,1980,"Fishing mortality",0.338579914703554
"Year_2015",2015,1981,"Fishing mortality",0.239925614660139
"Year_2015",2015,1982,"Fishing mortality",0.152971684869115
"Year_2015",2015,1983,"Fishing mortality",0.126606930185992
"Year_2015",2015,1984,"Fishing mortality",0.123971043338132
"Year_2015",2015,1985,"Fishing mortality",0.125773281213043
"Year_2015",2015,1986,"Fishing mortality",0.118804461878264
"Year_2015",2015,1987,"Fishing mortality",0.0895912437486785
"Year_2015",2015,1988,"Fishing mortality",0.128096292041024
"Year_2015",2015,1989,"Fishing mortality",0.135915411835641
"Year_2015",2015,1990,"Fishing mortality",0.208379532549206
"Year_2015",2015,1991,"Fishing mortality",0.248777222043939
"Year_2015",2015,1992,"Fishing mortality",0.334541338156446
"Year_2015",2015,1993,"Fishing mortality",0.216746275241397
"Year_2015",2015,1994,"Fishing mortality",0.169935673964762
"Year_2015",2015,1995,"Fishing mortality",0.16763835334022
"Year_2015",2015,1996,"Fishing mortality",0.195684109304999
"Year_2015",2015,1997,"Fishing mortality",0.199036281310741
"Year_2015",2015,1998,"Fishing mortality",0.167997286425415
"Year_2015",2015,1999,"Fishing mortality",0.135367771525536
"Year_2015",2015,2000,"Fishing mortality",0.151865337427373
"Year_2015",2015,2001,"Fishing mortality",0.176303975925465
"Year_2015",2015,2002,"Fishing mortality",0.208139357733456
"Year_2015",2015,2003,"Fishing mortality",0.224807592695905
"Year_2015",2015,2004,"Fishing mortality",0.204755802238531
"Year_2015",2015,2005,"Fishing mortality",0.194854677658507
"Year_2015",2015,2006,"Fishing mortality",0.240742461070853
"Year_2015",2015,2007,"Fishing mortality",0.259146112511624
"Year_2015",2015,2008,"Fishing mortality",0.284678569217453
"Year_2015",2015,2009,"Fishing mortality",0.275237868374933
"Year_2015",2015,2010,"Fishing mortality",0.234299335596972
"Year_2015",2015,2011,"Fishing mortality",0.327195258324816
"Year_2015",2015,2012,"Fishing mortality",0.349283763642828
"Year_2015",2015,2013,"Fishing mortality",0.390034260679988
"Year_2015",2015,2014,"Fishing mortality",0.397606677544952
"Year_2015",2015,2015,"Fishing mortality",0.553901483962956
"Year_2016",2016,1964,"Spawning biomass",1304.87488359371
"Year_2016",2016,1965,"Spawning biomass",1333.99481231378
"Year_2016",2016,1966,"Spawning biomass",1356.95151351419
"Year_2016",2016,1967,"Spawning biomass",1467.28910515604
"Year_2016",2016,1968,"Spawning biomass",1632.80553133246
"Year_2016",2016,1969,"Spawning biomass",1855.11522687606
"Year_2016",2016,1970,"Spawning biomass",1969.11283467376
"Year_2016",2016,1971,"Spawning biomass",2083.07963817061
"Year_2016",2016,1972,"Spawning biomass",1949.01782359888
"Year_2016",2016,1973,"Spawning biomass",1672.13879284191
"Year_2016",2016,1974,"Spawning biomass",1272.08676615987
"Year_2016",2016,1975,"Spawning biomass",1178.04976580079
"Year_2016",2016,1976,"Spawning biomass",1097.56116486517
"Year_2016",2016,1977,"Spawning biomass",1272.23338683902
"Year_2016",2016,1978,"Spawning biomass",1121.04356540402
"Year_2016",2016,1979,"Spawning biomass",1025.96652381169
"Year_2016",2016,1980,"Spawning biomass",1220.33407168823
"Year_2016",2016,1981,"Spawning biomass",1902.2551381876
"Year_2016",2016,1982,"Spawning biomass",2682.65356115034
"Year_2016",2016,1983,"Spawning biomass",3631.14827799721
"Year_2016",2016,1984,"Spawning biomass",3769.044086819
"Year_2016",2016,1985,"Spawning biomass",4266.37668176144
"Year_2016",2016,1986,"Spawning biomass",4110.50283274516
"Year_2016",2016,1987,"Spawning biomass",4081.21311071109
"Year_2016",2016,1988,"Spawning biomass",3802.20641283924
"Year_2016",2016,1989,"Spawning biomass",3256.84636379742
"Year_2016",2016,1990,"Spawning biomass",2731.03649906336
"Year_2016",2016,1991,"Spawning biomass",2173.41771695146
"Year_2016",2016,1992,"Spawning biomass",2059.52588849173
"Year_2016",2016,1993,"Spawning biomass",2725.02083327189
"Year_2016",2016,1994,"Spawning biomass",3179.87364577589
"Year_2016",2016,1995,"Spawning biomass",3400.36118556004
"Year_2016",2016,1996,"Spawning biomass",3334.33315380031
"Year_2016",2016,1997,"Spawning biomass",3235.75485619354
"Year_2016",2016,1998,"Spawning biomass",2743.61503382449
"Year_2016",2016,1999,"Spawning biomass",2861.61997172698
"Year_2016",2016,2000,"Spawning biomass",2755.81461535275
"Year_2016",2016,2001,"Spawning biomass",2792.38999297812
"Year_2016",2016,2002,"Spawning biomass",2590.388847715
"Year_2016",2016,2003,"Spawning biomass",2616.51204251732
"Year_2016",2016,2004,"Spawning biomass",2898.84227701736
"Year_2016",2016,2005,"Spawning biomass",2542.53726874955
"Year_2016",2016,2006,"Spawning biomass",2310.45796790076
"Year_2016",2016,2007,"Spawning biomass",1874.25181252363
"Year_2016",2016,2008,"Spawning biomass",1410.66414043456
"Year_2016",2016,2009,"Spawning biomass",1475.96213131155
"Year_2016",2016,2010,"Spawning biomass",1497.287057236
"Year_2016",2016,2011,"Spawning biomass",1828.15997277101
"Year_2016",2016,2012,"Spawning biomass",2173.59586590221
"Year_2016",2016,2013,"Spawning biomass",2320.47818838043
"Year_2016",2016,2014,"Spawning biomass",2207.91971907552
"Year_2016",2016,2015,"Spawning biomass",8593.95786895999
"Year_2016",2016,2016,"Spawning biomass",15085.9653247247
"Year_2016",2016,1964,"Total biomass",4683.26382856199
"Year_2016",2016,1965,"Total biomass",5059.72091607247
"Year_2016",2016,1966,"Total biomass",5282.63215420417
"Year_2016",2016,1967,"Total biomass",6024.3179739809
"Year_2016",2016,1968,"Total biomass",6671.73692696442
"Year_2016",2016,1969,"Total biomass",7263.10884080249
"Year_2016",2016,1970,"Total biomass",7972.19258140612
"Year_2016",2016,1971,"Total biomass",7907.98627982383
"Year_2016",2016,1972,"Total biomass",7182.6247961394
"Year_2016",2016,1973,"Total biomass",6442.92102068785
"Year_2016",2016,1974,"Total biomass",5412.96600268924
"Year_2016",2016,1975,"Total biomass",4639.58505306076
"Year_2016",2016,1976,"Total biomass",4227.30698228112
"Year_2016",2016,1977,"Total biomass",3948.39665301109
"Year_2016",2016,1978,"Total biomass",4212.93478416803
"Year_2016",2016,1979,"Total biomass",5459.91734396082
"Year_2016",2016,1980,"Total biomass",6252.5906282047
"Year_2016",2016,1981,"Total biomass",7825.49051451037
"Year_2016",2016,1982,"Total biomass",9473.34134006958
"Year_2016",2016,1983,"Total biomass",10830.575174212
"Year_2016",2016,1984,"Total biomass",10516.4343706319
"Year_2016",2016,1985,"Total biomass",12293.8975746735
"Year_2016",2016,1986,"Total biomass",11054.862394271
"Year_2016",2016,1987,"Total biomass",10505.959496862
"Year_2016",2016,1988,"Total biomass",9408.5141473679
"Year_2016",2016,1989,"Total biomass",7964.76550539015
"Year_2016",2016,1990,"Total biomass",7571.76223894023
"Year_2016",2016,1991,"Total biomass",8624.36128619381
"Year_2016",2016,1992,"Total biomass",9512.57807784057
"Year_2016",2016,1993,"Total biomass",10096.2023313563
"Year_2016",2016,1994,"Total biomass",10268.8008671284
"Year_2016",2016,1995,"Total biomass",8569.19815451956
"Year_2016",2016,1996,"Total biomass",8941.93052894601
"Year_2016",2016,1997,"Total biomass",8341.39432070838
"Year_2016",2016,1998,"Total biomass",8491.02840736675
"Year_2016",2016,1999,"Total biomass",8554.03293068497
"Year_2016",2016,2000,"Total biomass",8876.81015266873
"Year_2016",2016,2001,"Total biomass",8740.3316637224
"Year_2016",2016,2002,"Total biomass",9177.932889501
"Year_2016",2016,2003,"Total biomass",10430.8191400743
"Year_2016",2016,2004,"Total biomass",9618.83243188636
"Year_2016",2016,2005,"Total biomass",7902.84786014691
"Year_2016",2016,2006,"Total biomass",6628.65819904105
"Year_2016",2016,2007,"Total biomass",5999.8386968592
"Year_2016",2016,2008,"Total biomass",4677.60628453685
"Year_2016",2016,2009,"Total biomass",5530.97975000358
"Year_2016",2016,2010,"Total biomass",7198.21786409136
"Year_2016",2016,2011,"Total biomass",7778.04652406446
"Year_2016",2016,2012,"Total biomass",7610.62200068749
"Year_2016",2016,2013,"Total biomass",15711.2061906888
"Year_2016",2016,2014,"Total biomass",32575.6901438208
"Year_2016",2016,2015,"Total biomass",54378.9044028237
"Year_2016",2016,2016,"Total biomass",64023.276599681
"Year_2016",2016,1964,"Age-1 recruitment",5612.83484940908
"Year_2016",2016,1965,"Age-1 recruitment",23261.4789647065
"Year_2016",2016,1966,"Age-1 recruitment",15733.5688447815
"Year_2016",2016,1967,"Age-1 recruitment",27122.424559742
"Year_2016",2016,1968,"Age-1 recruitment",22406.0132227536
"Year_2016",2016,1969,"Age-1 recruitment",26290.3121408085
"Year_2016",2016,1970,"Age-1 recruitment",23357.3125641
"Year_2016",2016,1971,"Age-1 recruitment",13608.5884030501
"Year_2016",2016,1972,"Age-1 recruitment",10874.8783309508
"Year_2016",2016,1973,"Age-1 recruitment",26621.1609124035
"Year_2016",2016,1974,"Age-1 recruitment",19073.883742669
"Year_2016",2016,1975,"Age-1 recruitment",16179.3982077559
"Year_2016",2016,1976,"Age-1 recruitment",12717.7386103825
"Year_2016",2016,1977,"Age-1 recruitment",13804.5251040327
"Year_2016",2016,1978,"Age-1 recruitment",26435.7757763677
"Year_2016",2016,1979,"Age-1 recruitment",63833.0397428253
"Year_2016",2016,1980,"Age-1 recruitment",30607.6926606875
"Year_2016",2016,1981,"Age-1 recruitment",34470.7757057656
"Year_2016",2016,1982,"Age-1 recruitment",18349.0430680668
"Year_2016",2016,1983,"Age-1 recruitment",50328.433175774
"Year_2016",2016,1984,"Age-1 recruitment",13598.9675060519
"Year_2016",2016,1985,"Age-1 recruitment",30908.9982986623
"Year_2016",2016,1986,"Age-1 recruitment",11996.1623408968
"Year_2016",2016,1987,"Age-1 recruitment",6871.66157771156
"Year_2016",2016,1988,"Age-1 recruitment",5346.13444077661
"Year_2016",2016,1989,"Age-1 recruitment",11462.2250653429
"Year_2016",2016,1990,"Age-1 recruitment",49662.3322928114
"Year_2016",2016,1991,"Age-1 recruitment",26779.4674169709
"Year_2016",2016,1992,"Age-1 recruitment",22929.4499592252
"Year_2016",2016,1993,"Age-1 recruitment",44681.1388463637
"Year_2016",2016,1994,"Age-1 recruitment",15341.963791077
"Year_2016",2016,1995,"Age-1 recruitment",10780.9907720488
"Year_2016",2016,1996,"Age-1 recruitment",22088.2545251727
"Year_2016",2016,1997,"Age-1 recruitment",29701.8553507432
"Year_2016",2016,1998,"Age-1 recruitment",14600.0114744754
"Year_2016",2016,1999,"Age-1 recruitment",15806.819055522
"Year_2016",2016,2000,"Age-1 recruitment",24199.8110140502
"Year_2016",2016,2001,"Age-1 recruitment",33871.349051483
"Year_2016",2016,2002,"Age-1 recruitment",22407.5546215616
"Year_2016",2016,2003,"Age-1 recruitment",13940.1769169269
"Year_2016",2016,2004,"Age-1 recruitment",6308.30966705066
"Year_2016",2016,2005,"Age-1 recruitment",4395.09126208293
"Year_2016",2016,2006,"Age-1 recruitment",10876.6235728366
"Year_2016",2016,2007,"Age-1 recruitment",23472.7496073585
"Year_2016",2016,2008,"Age-1 recruitment",12217.1630022155
"Year_2016",2016,2009,"Age-1 recruitment",47282.5648715298
"Year_2016",2016,2010,"Age-1 recruitment",15846.2991281709
"Year_2016",2016,2011,"Age-1 recruitment",7508.23639213771
"Year_2016",2016,2012,"Age-1 recruitment",7550.94031082273
"Year_2016",2016,2013,"Age-1 recruitment",559252.543365838
"Year_2016",2016,2014,"Age-1 recruitment",59216.9808478175
"Year_2016",2016,2015,"Age-1 recruitment",14946.9567075409
"Year_2016",2016,2016,"Age-1 recruitment",8891.94539244461
"Year_2016",2016,1964,"Fishing mortality",0.0546775381083658
"Year_2016",2016,1965,"Fishing mortality",0.0672196775806146
"Year_2016",2016,1966,"Fishing mortality",0.0710338803819464
"Year_2016",2016,1967,"Fishing mortality",0.13435969082464
"Year_2016",2016,1968,"Fishing mortality",0.14287867180072
"Year_2016",2016,1969,"Fishing mortality",0.152429797695857
"Year_2016",2016,1970,"Fishing mortality",0.220902203753998
"Year_2016",2016,1971,"Fishing mortality",0.315188247462214
"Year_2016",2016,1972,"Fishing mortality",0.3589407640323
"Year_2016",2016,1973,"Fishing mortality",0.414125860349375
"Year_2016",2016,1974,"Fishing mortality",0.450907508473686
"Year_2016",2016,1975,"Fishing mortality",0.379080338511786
"Year_2016",2016,1976,"Fishing mortality",0.351311717257952
"Year_2016",2016,1977,"Fishing mortality",0.330994009099223
"Year_2016",2016,1978,"Fishing mortality",0.372858095085779
"Year_2016",2016,1979,"Fishing mortality",0.39090282267316
"Year_2016",2016,1980,"Fishing mortality",0.356811811208409
"Year_2016",2016,1981,"Fishing mortality",0.251692109056801
"Year_2016",2016,1982,"Fishing mortality",0.159548617607109
"Year_2016",2016,1983,"Fishing mortality",0.13126519955507
"Year_2016",2016,1984,"Fishing mortality",0.127523408236976
"Year_2016",2016,1985,"Fishing mortality",0.129433030372215
"Year_2016",2016,1986,"Fishing mortality",0.122742283932907
"Year_2016",2016,1987,"Fishing mortality",0.0927914020809844
"Year_2016",2016,1988,"Fishing mortality",0.133246772205061
"Year_2016",2016,1989,"Fishing mortality",0.141531615222844
"Year_2016",2016,1990,"Fishing mortality",0.218291723724896
"Year_2016",2016,1991,"Fishing mortality",0.263371193161048
"Year_2016",2016,1992,"Fishing mortality",0.36013063720724
"Year_2016",2016,1993,"Fishing mortality",0.236535739765011
"Year_2016",2016,1994,"Fishing mortality",0.184049119656279
"Year_2016",2016,1995,"Fishing mortality",0.179549647064164
"Year_2016",2016,1996,"Fishing mortality",0.209740915310891
"Year_2016",2016,1997,"Fishing mortality",0.21611837770668
"Year_2016",2016,1998,"Fishing mortality",0.182621258723604
"Year_2016",2016,1999,"Fishing mortality",0.146807963321057
"Year_2016",2016,2000,"Fishing mortality",0.16367098238778
"Year_2016",2016,2001,"Fishing mortality",0.188730606469046
"Year_2016",2016,2002,"Fishing mortality",0.223029875682912
"Year_2016",2016,2003,"Fishing mortality",0.241278336721592
"Year_2016",2016,2004,"Fishing mortality",0.219517170220823
"Year_2016",2016,2005,"Fishing mortality",0.20758317811678
"Year_2016",2016,2006,"Fishing mortality",0.256172166815797
"Year_2016",2016,2007,"Fishing mortality",0.278481312289582
"Year_2016",2016,2008,"Fishing mortality",0.312716243267354
"Year_2016",2016,2009,"Fishing mortality",0.311096948120657
"Year_2016",2016,2010,"Fishing mortality",0.273191325755793
"Year_2016",2016,2011,"Fishing mortality",0.391568268681832
"Year_2016",2016,2012,"Fishing mortality",0.458229425014083
"Year_2016",2016,2013,"Fishing mortality",0.611599971915752
"Year_2016",2016,2014,"Fishing mortality",0.867305130795088
"Year_2016",2016,2015,"Fishing mortality",1.02751534407386
"Year_2016",2016,2016,"Fishing mortality",1.33493367553427
"Year_2017",2017,1964,"Spawning biomass",1368.91524867433
"Year_2017",2017,1965,"Spawning biomass",1398.54348926857
"Year_2017",2017,1966,"Spawning biomass",1422.04478504472
"Year_2017",2017,1967,"Spawning biomass",1533.69685559565
"Year_2017",2017,1968,"Spawning biomass",1701.58930329476
"Year_2017",2017,1969,"Spawning biomass",1925.25040861367
"Year_2017",2017,1970,"Spawning biomass",2035.65890479377
"Year_2017",2017,1971,"Spawning biomass",2147.63137869541
"Year_2017",2017,1972,"Spawning biomass",2007.88560820728
"Year_2017",2017,1973,"Spawning biomass",1726.88781320356
"Year_2017",2017,1974,"Spawning biomass",1323.4399198538
"Year_2017",2017,1975,"Spawning biomass",1233.0280872852
"Year_2017",2017,1976,"Spawning biomass",1155.67380769934
"Year_2017",2017,1977,"Spawning biomass",1352.69397247759
"Year_2017",2017,1978,"Spawning biomass",1210.41727799802
"Year_2017",2017,1979,"Spawning biomass",1126.61508284572
"Year_2017",2017,1980,"Spawning biomass",1344.93931471183
"Year_2017",2017,1981,"Spawning biomass",2043.55724088142
"Year_2017",2017,1982,"Spawning biomass",2817.07502241686
"Year_2017",2017,1983,"Spawning biomass",3742.93498208774
"Year_2017",2017,1984,"Spawning biomass",3852.7243597691
"Year_2017",2017,1985,"Spawning biomass",4359.11891731711
"Year_2017",2017,1986,"Spawning biomass",4219.00542147319
"Year_2017",2017,1987,"Spawning biomass",4217.97009848114
"Year_2017",2017,1988,"Spawning biomass",3961.48824931869
"Year_2017",2017,1989,"Spawning biomass",3425.89504530577
"Year_2017",2017,1990,"Spawning biomass",2908.6602107518
"Year_2017",2017,1991,"Spawning biomass",2353.99547238924
"Year_2017",2017,1992,"Spawning biomass",2231.97716200692
"Year_2017",2017,1993,"Spawning biomass",2911.96298872708
"Year_2017",2017,1994,"Spawning biomass",3381.13957196094
"Year_2017",2017,1995,"Spawning biomass",3619.77011851512
"Year_2017",2017,1996,"Spawning biomass",3561.15847095155
"Year_2017",2017,1997,"Spawning biomass",3468.07825011607
"Year_2017",2017,1998,"Spawning biomass",2952.38216520759
"Year_2017",2017,1999,"Spawning biomass",3074.689273818
"Year_2017",2017,2000,"Spawning biomass",2956.5327722626
"Year_2017",2017,2001,"Spawning biomass",2996.28221892735
"Year_2017",2017,2002,"Spawning biomass",2786.65777898764
"Year_2017",2017,2003,"Spawning biomass",2808.43242338009
"Year_2017",2017,2004,"Spawning biomass",3098.65090348339
"Year_2017",2017,2005,"Spawning biomass",2726.86803165778
"Year_2017",2017,2006,"Spawning biomass",2496.42681085365
"Year_2017",2017,2007,"Spawning biomass",2056.1547186317
"Year_2017",2017,2008,"Spawning biomass",1582.83663092686
"Year_2017",2017,2009,"Spawning biomass",1677.01231404344
